MS SubClass,Lot Frontage,Lot Area,HouseStyle_MedianPrice,BldgType_MedianPrice,Neighborhood_MedianPrice,Combo_PriceMean,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Mas Vnr Area,BsmtFin SF 1,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,TotRms AbvGrd,Fireplaces,Garage Cars,Garage Area,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Mo Sold,Yr Sold,SalePrice,hasPool,FireplaceQu_Ex,FireplaceQu_Fa,FireplaceQu_Gd,FireplaceQu_None,FireplaceQu_Po,FireplaceQu_TA,Paved_Street,Fence_Quality,MasVnr_Quality,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,Garage_Age,GarageFinish_encoded,Garage_Cond,Garage_Qual,Bsmt_Qual,Bsmt_Cond,Bsmt_Exposure,Has_Good_BsmtFin1,Has_Good_BsmtFin2,MSZoning_encoded,Has_Iregular_Lot_Shape,Land_Contour,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,LandSlope_Gtl,LandSlope_Mod,LandSlope_Sev,GoodCond1,BadCond1,RoofStyle_Gable,RoofStyle_Hip,RoofStyle_Other,RoofMatl_CompShg,RoofMatl_Other,Foundation_CBlock,Foundation_Other,Foundation_PConc,Central_Air,Kitchen_Qual,PavedDrive_Full,PavedDrive_Partial,Heating_QC,Heating_GasA,Exter_Qual,Exter_Cond,Exterior1st_Simp_BrkFace,Exterior1st_Simp_CemntBd,Exterior1st_Simp_HdBoard,Exterior1st_Simp_MetalSd,Exterior1st_Simp_Other,Exterior1st_Simp_Plywood,Exterior1st_Simp_VinylSd,Exterior1st_Simp_Wd Sdng,Exterior2nd_Simp_CmentBd,Exterior2nd_Simp_HdBoard,Exterior2nd_Simp_MetalSd,Exterior2nd_Simp_Other,Exterior2nd_Simp_Plywood,Exterior2nd_Simp_VinylSd,Exterior2nd_Simp_Wd Sdng,Exterior2nd_Simp_Wd Shng,Functional_Encoded,SaleType_Best,SaleType_Good,SaleType_Average,SaleType_Low,SaleCond_High,SaleCond_Typical,SaleCond_Low
60,64.0,12224,189000.0,165000.0,183000.0,185000.0,6,5,2000,2000,40.0,695.0,0.0,297.0,992.0,5,1022,1032,0,2054,1.0,0.0,2,1,3,1,7,1,2.0,390.0,24,48,0,0,0,7,2009,244000,0,0,0,0,0,0,1,1,0,2,False,False,False,True,False,False,9.0,2,3,3,4,3,1.0,1,0,,1,2,True,False,False,False,False,True,False,False,0,0,True,False,False,True,False,False,False,True,1,4,1,0,5,1,3,3,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,4,0,1,0,0,0,1,0
80,61.0,9734,165000.0,165000.0,183000.0,170000.0,7,5,2004,2004,0.0,241.0,113.0,30.0,384.0,5,744,630,0,1374,0.0,0.0,2,1,3,1,7,0,2.0,400.0,0,0,0,0,0,5,2009,167000,0,0,0,0,1,0,0,1,0,0,False,False,False,True,False,False,5.0,3,3,3,4,3,2.0,1,0,,1,2,False,False,False,False,True,True,False,False,0,0,True,False,False,True,False,False,False,True,1,4,1,0,5,1,3,3,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,4,0,1,0,0,0,1,0
60,60.0,8123,189000.0,165000.0,183000.0,185000.0,6,5,2000,2000,16.0,0.0,0.0,982.0,982.0,5,1007,793,0,1800,0.0,0.0,2,1,3,1,7,1,2.0,463.0,100,63,0,0,0,6,2009,179000,0,0,0,0,0,0,1,1,0,2,False,True,False,False,False,False,9.0,3,3,3,4,3,1.0,0,0,,1,2,False,False,False,False,True,True,False,False,0,0,True,False,False,True,False,False,False,True,1,3,1,0,5,1,2,3,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,4,0,1,0,0,0,1,0
60,42.0,8433,189000.0,165000.0,183000.0,185000.0,6,5,2000,2000,0.0,683.0,0.0,111.0,794.0,5,819,695,0,1514,1.0,0.0,2,1,3,1,7,1,2.0,394.0,0,72,0,0,0,6,2009,190000,0,0,0,0,0,0,1,1,0,0,False,True,False,False,False,False,9.0,3,3,3,4,3,1.0,1,0,,1,2,False,False,False,False,True,True,False,False,0,0,True,False,False,True,False,False,False,True,1,3,1,0,5,1,2,3,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,4,0,1,0,0,0,1,0
80,62.0,7750,165000.0,165000.0,183000.0,170000.0,7,5,1999,2000,0.0,0.0,0.0,384.0,384.0,5,774,656,0,1430,0.0,0.0,2,1,3,1,7,1,2.0,400.0,0,0,0,0,0,3,2009,156000,0,0,0,0,0,0,1,1,0,0,False,False,False,True,False,False,10.0,2,3,3,4,3,1.0,0,0,,0,2,False,False,False,False,True,True,False,False,0,0,True,False,False,True,False,False,False,True,1,3,1,0,5,1,2,3,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,4,0,1,0,0,0,1,0
60,64.0,15896,189000.0,165000.0,183000.0,185000.0,7,5,1999,1999,210.0,913.0,0.0,264.0,1177.0,5,1223,1089,0,2312,1.0,0.0,2,1,4,1,8,1,3.0,658.0,298,0,0,0,0,5,2009,245000,0,0,0,0,0,0,1,1,0,2,False,False,False,True,False,False,10.0,3,3,3,4,3,1.0,0,0,,1,2,False,True,False,False,False,True,False,False,1,0,True,False,False,True,False,False,False,True,1,4,1,0,5,1,3,3,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,4,0,1,0,0,0,1,0
60,64.0,24682,189000.0,165000.0,183000.0,185000.0,6,5,1999,1999,0.0,0.0,0.0,841.0,841.0,5,892,783,0,1675,0.0,0.0,2,1,3,1,7,1,2.0,502.0,0,103,0,0,0,6,2009,181000,0,0,0,0,0,0,1,1,0,0,False,False,False,True,False,False,10.0,3,3,3,4,3,1.0,0,0,,1,2,False,True,False,False,False,True,False,False,0,0,True,False,False,True,False,False,False,True,1,3,1,0,5,1,2,3,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,4,0,1,0,0,0,1,0
60,64.0,8755,189000.0,165000.0,183000.0,185000.0,7,5,1999,1999,298.0,772.0,0.0,220.0,992.0,5,1022,1038,0,2060,1.0,0.0,2,1,3,1,8,1,2.0,390.0,0,0,0,168,0,6,2009,214000,0,0,0,0,0,0,1,1,4,2,False,False,False,True,False,False,10.0,2,3,3,4,3,1.0,0,0,,1,2,False,False,True,False,False,True,False,False,1,0,True,False,False,True,False,False,False,True,1,4,1,0,5,1,3,3,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,4,0,1,0,0,0,1,0
80,64.0,7848,165000.0,165000.0,183000.0,170000.0,7,6,1999,1999,0.0,0.0,0.0,384.0,384.0,5,774,656,0,1430,0.0,0.0,2,1,3,1,7,1,2.0,410.0,0,0,0,0,0,6,2009,168000,0,0,0,0,0,0,1,1,0,0,False,False,False,True,False,False,10.0,3,3,3,3,3,1.0,0,0,,1,2,False,False,False,False,True,True,False,False,0,0,True,False,False,True,False,False,False,True,1,3,1,0,5,1,2,3,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,4,0,1,0,0,0,1,0
60,82.0,9430,189000.0,165000.0,302000.0,300000.0,8,5,1999,1999,673.0,1163.0,0.0,89.0,1252.0,5,1268,1097,0,2365,1.0,0.0,2,1,3,1,8,1,3.0,856.0,0,128,0,0,180,7,2009,337000,0,0,0,1,0,0,0,1,0,2,False,True,False,False,False,False,10.0,2,3,3,4,3,2.0,1,0,,0,2,False,False,False,False,True,True,False,False,0,0,True,False,False,True,False,False,False,True,1,4,1,0,5,1,3,3,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,4,0,1,0,0,0,1,0
60,174.0,15138,189000.0,165000.0,302000.0,300000.0,8,5,1995,1996,506.0,689.0,0.0,773.0,1462.0,5,1490,1304,0,2794,1.0,0.0,2,1,4,1,9,1,3.0,810.0,0,146,202,0,0,7,2009,403000,0,0,0,0,0,0,1,1,0,2,False,True,False,False,False,False,14.0,3,3,3,4,3,1.0,1,0,,1,2,False,False,False,False,True,True,False,False,0,0,True,False,False,True,False,False,False,True,1,5,1,0,5,1,3,3,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,4,0,1,0,0,0,1,0
60,106.0,12720,189000.0,165000.0,302000.0,300000.0,8,5,2000,2000,150.0,1173.0,0.0,282.0,1455.0,5,1466,1221,0,2687,1.0,0.0,2,1,4,1,10,2,3.0,810.0,252,30,0,0,0,9,2009,327000,0,0,0,0,0,0,1,1,0,2,False,False,False,True,False,False,9.0,2,3,3,4,3,2.0,1,0,,0,2,False,False,False,False,True,True,False,False,0,0,True,False,False,True,False,False,False,True,1,4,1,0,5,1,3,3,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,4,0,1,0,0,0,1,0
60,89.0,16545,189000.0,165000.0,302000.0,300000.0,8,5,1998,1998,731.0,781.0,0.0,503.0,1284.0,5,1310,1140,0,2450,1.0,0.0,2,1,3,1,7,1,3.0,1069.0,0,126,0,0,0,5,2009,340000,0,0,0,0,0,0,1,1,0,2,False,True,False,False,False,False,11.0,3,3,3,4,3,2.0,1,0,,1,2,False,False,False,False,True,True,False,False,0,0,True,False,False,True,False,False,False,True,1,4,1,0,5,1,3,3,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,4,0,1,0,0,0,1,0
60,98.0,12203,189000.0,165000.0,302000.0,300000.0,8,5,1998,1999,975.0,854.0,0.0,371.0,1225.0,5,1276,1336,0,2612,1.0,0.0,2,1,4,1,8,1,3.0,676.0,250,0,0,0,0,7,2009,336000,0,0,0,0,0,0,1,1,0,2,False,True,False,False,False,False,11.0,3,3,3,4,3,1.0,1,0,,1,2,True,False,False,False,False,True,False,False,0,0,False,True,False,True,False,False,False,True,1,4,1,0,5,1,3,3,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,4,0,1,0,0,0,1,0
60,79.0,10208,189000.0,165000.0,302000.0,300000.0,7,5,1996,1997,921.0,0.0,0.0,1264.0,1264.0,5,1277,1067,0,2344,0.0,0.0,2,1,3,1,7,1,3.0,889.0,220,0,0,0,0,7,2009,265000,0,0,0,0,0,0,1,1,0,2,False,True,False,False,False,False,13.0,2,3,3,4,3,1.0,0,0,,1,2,False,False,False,False,True,True,False,False,0,0,True,False,False,True,False,False,False,True,1,4,1,0,5,1,3,3,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,4,0,1,0,0,0,1,0
20,89.0,10750,155000.0,165000.0,302000.0,332500.0,8,5,1994,1995,634.0,236.0,1526.0,262.0,2024.0,5,2063,0,0,2063,1.0,0.0,2,0,3,1,7,2,3.0,815.0,182,56,0,0,0,6,2009,315000,0,0,0,1,0,0,0,1,0,2,False,True,False,False,False,False,15.0,3,3,3,4,3,3.0,0,1,,1,2,False,True,False,False,False,True,False,False,0,0,False,True,False,True,False,False,False,True,1,4,1,0,5,1,3,3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,4,0,1,0,0,0,1,0
60,90.0,9900,189000.0,165000.0,302000.0,300000.0,7,5,1993,1993,256.0,987.0,0.0,360.0,1347.0,5,1372,1274,0,2646,1.0,0.0,2,1,4,1,9,1,3.0,656.0,340,60,144,0,0,4,2009,260000,0,0,0,0,0,0,1,1,0,2,False,True,False,False,False,False,16.0,2,3,3,4,3,4.0,1,0,,0,3,False,False,False,False,True,False,True,False,0,0,True,False,False,True,False,False,False,True,1,4,1,0,5,1,3,3,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,4,0,1,0,0,0,1,0
60,79.0,9085,189000.0,165000.0,302000.0,300000.0,7,5,1995,1996,286.0,816.0,0.0,254.0,1070.0,5,1094,967,0,2061,1.0,0.0,2,1,3,1,7,1,2.0,647.0,296,102,209,0,0,11,2009,260000,0,0,0,0,0,0,1,1,0,2,False,True,False,False,False,False,14.0,3,3,3,4,3,1.0,1,0,,0,2,False,False,False,False,True,True,False,False,0,0,True,False,False,True,False,False,False,True,1,4,1,0,5,1,3,3,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,4,0,1,0,0,0,1,0
60,89.0,11692,189000.0,165000.0,302000.0,300000.0,8,5,1993,1994,372.0,624.0,0.0,549.0,1173.0,5,1215,1017,0,2232,1.0,0.0,2,1,3,1,8,1,2.0,623.0,173,165,0,0,0,10,2009,263550,0,0,0,0,0,0,1,1,0,2,False,True,False,False,False,False,16.0,2,3,3,4,3,1.0,1,0,,1,2,False,False,False,False,True,True,False,False,0,0,True,False,False,True,False,False,False,True,1,4,1,0,5,1,3,3,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,4,0,1,0,0,0,1,0
60,52.0,46589,189000.0,165000.0,302000.0,300000.0,8,7,1994,2005,528.0,1361.0,180.0,88.0,1629.0,5,1686,762,0,2448,1.0,0.0,2,1,4,1,8,1,3.0,711.0,517,76,0,0,0,7,2009,402000,0,0,0,0,0,0,1,1,0,2,False,True,False,False,False,False,15.0,2,3,3,4,4,1.0,1,0,,1,2,False,True,False,False,False,True,False,False,0,0,False,True,False,True,False,False,False,True,1,4,1,0,5,1,3,3,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,4,0,1,0,0,0,1,0
60,89.0,29959,189000.0,165000.0,302000.0,300000.0,7,6,1994,1994,0.0,595.0,0.0,378.0,973.0,5,979,871,0,1850,0.0,0.0,2,1,3,1,7,1,2.0,467.0,168,98,0,0,0,1,2009,248000,0,0,0,1,0,0,0,1,0,0,False,False,False,True,False,False,15.0,3,3,3,4,3,1.0,1,0,,1,2,False,False,True,False,False,True,False,False,0,0,True,False,False,True,False,False,False,True,1,4,1,0,5,1,3,3,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,4,0,1,0,0,0,1,0
20,74.0,9612,155000.0,165000.0,225500.0,242300.0,8,5,2008,2009,72.0,0.0,0.0,1468.0,1468.0,5,1468,0,0,1468,0.0,0.0,2,0,3,1,6,1,3.0,898.0,210,150,0,0,0,12,2009,244600,0,0,0,1,0,0,0,1,0,3,False,True,False,False,False,False,1.0,3,3,3,4,3,1.0,0,0,,0,2,False,False,False,False,True,True,False,False,0,1,True,False,False,True,False,False,False,True,1,4,1,0,5,1,3,3,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,4,1,0,0,0,1,0,0
20,86.0,11194,155000.0,165000.0,225500.0,242300.0,8,5,2008,2008,240.0,0.0,0.0,1696.0,1696.0,5,1696,0,0,1696,0.0,0.0,2,0,3,1,7,0,3.0,972.0,120,56,0,0,0,9,2009,275000,0,0,0,0,1,0,0,1,0,3,False,True,False,False,False,False,1.0,2,3,3,4,3,2.0,0,0,,1,2,False,False,False,False,True,True,False,False,1,0,True,False,False,True,False,False,False,True,1,4,1,0,5,1,3,3,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,4,0,1,0,0,0,1,0
20,78.0,10206,155000.0,165000.0,225500.0,242300.0,8,5,2008,2008,294.0,0.0,0.0,1614.0,1614.0,5,1658,0,0,1658,0.0,0.0,2,1,3,1,7,1,3.0,726.0,144,44,0,0,0,9,2009,257500,0,0,0,1,0,0,0,1,0,2,False,True,False,False,False,False,1.0,3,3,3,4,3,1.0,0,0,,0,2,False,False,False,False,True,True,False,False,1,0,True,False,False,True,False,False,False,True,1,4,1,0,5,1,3,3,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,4,0,1,0,0,0,1,0
20,78.0,9262,155000.0,165000.0,225500.0,242300.0,8,5,2008,2009,194.0,0.0,0.0,1573.0,1573.0,5,1578,0,0,1578,0.0,0.0,2,0,3,1,7,1,3.0,840.0,0,36,0,0,0,5,2009,287090,0,0,0,1,0,0,0,1,0,3,False,True,False,False,False,False,1.0,3,3,3,4,3,1.0,0,0,,0,2,False,False,False,False,True,True,False,False,0,0,True,False,False,True,False,False,False,True,1,5,1,0,5,1,3,3,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,4,1,0,0,0,1,0,0
20,85.0,10130,155000.0,165000.0,225500.0,242300.0,8,5,2007,2007,260.0,1294.0,0.0,408.0,1702.0,5,1702,0,0,1702,1.0,0.0,2,0,3,1,7,1,3.0,844.0,0,69,0,0,0,3,2009,275500,0,0,0,1,0,0,0,1,0,3,False,True,False,False,False,False,2.0,2,3,3,4,3,3.0,1,0,,0,2,False,False,False,False,True,True,False,False,0,0,True,False,False,True,False,False,False,True,1,4,1,0,5,1,3,3,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,4,0,1,0,0,0,1,0
20,76.0,9139,155000.0,165000.0,225500.0,242300.0,8,5,2006,2006,206.0,379.0,0.0,1043.0,1422.0,5,1432,0,0,1432,0.0,0.0,2,0,3,1,7,1,2.0,492.0,297,50,0,0,0,9,2009,245000,0,0,0,1,0,0,0,1,0,3,False,True,False,False,False,False,3.0,3,3,3,5,3,3.0,1,0,,1,2,False,False,False,False,True,True,False,False,0,0,False,True,False,True,False,False,False,True,1,4,1,0,5,1,3,3,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,4,0,1,0,0,0,1,0
60,75.0,9675,189000.0,165000.0,225500.0,250000.0,7,5,2005,2005,0.0,341.0,0.0,772.0,1113.0,5,1113,858,0,1971,0.0,0.0,2,1,3,1,8,1,2.0,689.0,0,48,0,0,0,2,2009,253000,0,0,0,1,0,0,0,1,0,0,False,True,False,False,False,False,4.0,2,3,3,4,3,2.0,1,0,,0,2,False,False,False,False,True,True,False,False,0,0,True,False,False,True,False,False,False,True,1,4,1,0,5,1,3,3,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,4,0,1,0,0,0,1,0
20,85.0,11128,155000.0,165000.0,225500.0,242300.0,9,5,2005,2006,198.0,2158.0,0.0,300.0,2458.0,5,2490,0,0,2490,1.0,0.0,2,0,2,1,9,2,3.0,795.0,70,226,0,0,0,10,2009,468000,0,0,0,1,0,0,0,1,4,3,False,True,False,False,False,False,4.0,3,3,3,5,3,4.0,1,0,,0,2,True,False,False,False,False,True,False,False,1,0,False,True,False,True,False,False,False,True,1,5,1,0,5,1,4,3,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,4,0,1,0,0,0,1,0
60,72.0,8640,189000.0,165000.0,225500.0,250000.0,7,5,2009,2009,0.0,822.0,0.0,78.0,900.0,5,932,920,0,1852,1.0,0.0,2,1,3,1,7,1,2.0,644.0,168,108,0,0,0,7,2009,252678,0,0,0,0,0,0,1,1,0,0,False,True,False,False,False,False,0.0,2,3,3,4,3,1.0,1,0,4.0,0,2,False,False,False,False,True,True,False,False,0,0,True,False,False,True,False,False,False,True,1,4,1,0,5,1,2,3,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,4,1,0,0,0,1,0,0
60,75.0,9000,189000.0,165000.0,225500.0,250000.0,8,5,2008,2008,0.0,0.0,0.0,768.0,768.0,5,786,804,0,1590,0.0,0.0,2,1,3,1,6,0,2.0,676.0,0,30,0,0,0,6,2009,210000,0,0,0,0,1,0,0,1,0,0,False,True,False,False,False,False,1.0,2,3,3,4,3,1.0,0,0,4.0,0,2,False,False,False,False,True,True,False,False,0,0,True,False,False,True,False,False,False,True,1,4,1,0,5,1,3,3,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,4,0,1,0,0,0,1,0
20,75.0,7862,155000.0,165000.0,225500.0,242300.0,6,5,2009,2009,0.0,27.0,0.0,1191.0,1218.0,5,1218,0,0,1218,0.0,0.0,2,0,2,1,4,0,2.0,676.0,0,102,0,0,0,9,2009,208300,0,0,0,0,1,0,0,1,0,0,False,True,False,False,False,False,0.0,3,3,3,4,3,1.0,1,0,4.0,1,2,False,False,False,False,True,True,False,False,0,0,True,False,False,True,False,False,False,True,1,4,1,0,5,1,3,3,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,4,1,0,0,0,1,0,0
20,90.0,7993,155000.0,165000.0,225500.0,242300.0,7,5,2008,2009,0.0,0.0,0.0,1436.0,1436.0,5,1436,0,0,1436,0.0,0.0,2,0,3,1,6,0,2.0,529.0,0,121,0,0,0,10,2009,225000,0,0,0,0,1,0,0,1,0,0,False,True,False,False,False,False,1.0,3,3,3,5,3,1.0,0,0,4.0,1,2,False,False,False,False,True,True,False,False,0,0,True,False,False,True,False,False,False,True,1,4,1,0,5,1,3,3,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,4,1,0,0,0,1,0,0
20,72.0,8640,155000.0,165000.0,225500.0,242300.0,8,5,2009,2009,72.0,936.0,0.0,364.0,1300.0,5,1314,0,0,1314,1.0,0.0,2,0,3,1,6,0,2.0,552.0,135,112,0,0,0,9,2009,229456,0,0,0,0,1,0,0,1,0,3,False,True,False,False,False,False,0.0,2,3,3,4,3,2.0,1,0,4.0,0,2,False,False,False,False,True,True,False,False,0,0,True,False,False,True,False,False,False,True,1,4,1,0,5,1,3,3,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,4,1,0,0,0,1,0,0
20,72.0,8640,155000.0,165000.0,225500.0,242300.0,7,5,2008,2008,0.0,0.0,0.0,1402.0,1402.0,5,1402,0,0,1402,0.0,0.0,2,0,3,1,7,0,2.0,625.0,205,126,0,0,0,5,2009,229800,0,0,0,0,1,0,0,1,0,0,False,True,False,False,False,False,1.0,2,3,3,4,3,1.0,0,0,4.0,0,2,False,False,False,False,True,True,False,False,0,0,False,True,False,True,False,False,False,True,1,4,1,0,5,1,3,3,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,4,0,1,0,0,0,1,0
20,112.0,12606,155000.0,165000.0,225500.0,242300.0,9,5,2007,2008,120.0,0.0,0.0,1530.0,1530.0,5,1530,0,0,1530,0.0,0.0,2,0,3,1,7,1,3.0,984.0,212,136,0,0,0,5,2009,250000,0,0,0,1,0,0,0,1,0,3,False,True,False,False,False,False,1.0,2,3,3,4,3,3.0,0,0,4.0,1,2,False,False,False,False,True,True,False,False,0,0,True,False,False,True,False,False,False,True,1,4,1,0,5,1,3,3,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,4,0,1,0,0,0,1,0
20,85.0,9187,155000.0,165000.0,225500.0,242300.0,9,5,2009,2009,162.0,1121.0,0.0,645.0,1766.0,5,1766,0,0,1766,1.0,0.0,2,1,2,1,7,1,3.0,478.0,195,130,0,0,0,10,2009,370878,0,0,0,1,0,0,0,1,0,3,False,True,False,False,False,False,0.0,3,3,3,5,3,2.0,1,0,4.0,0,2,False,False,False,False,True,True,False,False,0,0,True,False,False,True,False,False,False,True,1,5,1,0,5,1,4,3,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,4,1,0,0,0,1,0,0
20,75.0,7500,155000.0,165000.0,225500.0,242300.0,8,5,2006,2007,238.0,24.0,0.0,1348.0,1372.0,5,1448,0,0,1448,0.0,0.0,2,0,2,1,6,1,2.0,692.0,0,140,0,0,0,6,2009,238500,0,0,0,1,0,0,0,1,0,3,False,True,False,False,False,False,3.0,2,3,3,4,3,1.0,1,0,4.0,0,2,False,False,False,False,True,True,False,False,0,0,True,False,False,True,False,False,False,True,1,4,1,0,5,1,3,3,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,4,0,1,0,0,0,1,0
60,85.0,11003,189000.0,165000.0,225500.0,250000.0,10,5,2008,2008,160.0,765.0,0.0,252.0,1017.0,5,1026,981,0,2007,1.0,0.0,2,1,3,1,10,1,3.0,812.0,168,52,0,0,0,4,2009,310000,0,1,0,0,0,0,0,1,0,3,False,True,False,False,False,False,1.0,3,3,3,5,3,3.0,1,0,4.0,0,2,False,False,False,False,True,True,False,False,0,0,True,False,False,True,False,False,False,True,1,5,1,0,5,1,4,3,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,4,0,1,0,0,0,1,0
60,84.0,10603,189000.0,165000.0,225500.0,250000.0,8,5,2006,2006,121.0,682.0,0.0,218.0,900.0,5,909,886,0,1795,1.0,0.0,2,1,3,1,8,1,3.0,782.0,168,45,0,0,0,7,2009,270000,0,0,0,1,0,0,0,1,0,3,False,True,False,False,False,False,3.0,3,3,3,5,4,1.0,1,0,4.0,0,2,False,False,False,False,True,True,False,False,0,0,False,True,False,True,False,False,False,True,1,4,1,0,5,1,3,3,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,4,0,1,0,0,0,1,0
60,85.0,10574,189000.0,165000.0,225500.0,250000.0,8,5,2005,2006,0.0,0.0,0.0,1082.0,1082.0,5,1082,871,0,1953,0.0,0.0,2,1,3,1,9,1,3.0,1043.0,160,50,0,0,0,5,2009,252000,0,0,0,1,0,0,0,1,0,0,False,True,False,False,False,False,4.0,2,3,3,4,3,2.0,0,0,4.0,0,2,False,False,False,False,True,True,False,False,0,0,True,False,False,True,False,False,False,True,1,4,1,0,5,1,3,3,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,4,0,1,0,0,0,1,0
60,65.0,8125,189000.0,165000.0,225500.0,250000.0,7,5,2006,2007,100.0,812.0,0.0,280.0,1092.0,5,1112,438,0,1550,1.0,0.0,2,0,2,1,7,0,2.0,438.0,0,168,0,0,0,10,2009,241000,0,0,0,0,1,0,0,1,0,3,False,True,False,False,False,False,2.0,3,3,3,4,3,1.0,1,0,4.0,0,2,False,False,False,False,True,True,False,False,0,0,True,False,False,True,False,False,False,True,1,4,1,0,5,1,3,3,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,4,0,1,0,0,0,1,0
20,65.0,8125,155000.0,165000.0,225500.0,242300.0,8,5,2008,2009,288.0,0.0,0.0,1836.0,1836.0,5,1836,0,0,1836,0.0,0.0,2,0,3,1,8,1,2.0,517.0,0,175,0,0,0,10,2009,264500,0,0,0,1,0,0,0,1,0,2,False,True,False,False,False,False,0.0,3,3,3,4,3,1.0,0,0,4.0,0,2,True,False,False,False,False,True,False,False,0,0,False,True,False,True,False,False,False,True,1,4,1,0,5,1,3,3,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,4,1,0,0,0,1,0,0
20,85.0,10625,155000.0,165000.0,225500.0,242300.0,7,5,2006,2007,0.0,1430.0,0.0,222.0,1652.0,5,1662,0,0,1662,1.0,0.0,2,0,3,1,8,1,3.0,711.0,168,120,0,0,0,3,2009,291000,0,0,0,1,0,0,0,1,0,0,False,True,False,False,False,False,3.0,2,3,3,4,3,1.0,1,0,4.0,0,2,False,False,False,False,True,True,False,False,0,0,True,False,False,True,False,False,False,True,1,5,1,0,5,1,3,3,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,4,0,1,0,0,0,1,0
60,75.0,9375,189000.0,165000.0,225500.0,250000.0,7,5,2003,2004,0.0,0.0,0.0,912.0,912.0,5,912,1182,0,2094,0.0,0.0,2,1,4,1,8,1,2.0,615.0,182,182,0,0,0,11,2009,263000,0,0,0,1,0,0,0,1,0,0,False,False,False,True,False,False,6.0,3,3,3,4,3,1.0,0,0,4.0,0,2,False,False,False,False,True,True,False,False,0,0,True,False,False,True,False,False,False,True,1,4,1,0,5,1,3,3,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,4,0,1,0,0,0,1,0
