MS SubClass,MS Zoning,Lot Frontage,Lot Area,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,BsmtFin SF 1,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Garage Cars,Garage Area,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Mo Sold,Yr Sold,Sale Type,Sale Condition,SalePrice,hasPool,FireplaceQu_Ex,FireplaceQu_Fa,FireplaceQu_Gd,FireplaceQu_None,FireplaceQu_Po,FireplaceQu_TA,Paved_Street,Fence_Quality,MasVnr_Quality,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,Garage_Age,GarageFinish_encoded,Garage_Cond,Garage_Qual,Bsmt_Qual,Bsmt_Cond,Bsmt_Exposure,Has_Good_BsmtFin1,Has_Good_BsmtFin2
120,RL,42.0,4235,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,1Story,5,5,1984,1984,Gable,CompShg,HdBoard,HdBoard,149.0,Gd,TA,CBlock,552.0,393.0,104.0,1049.0,GasA,TA,Y,5,1049,0,0,1049,1.0,0.0,2,0,2,1,Gd,5,Typ,0,1.0,266.0,Y,0,105,0,0,0,2,2009,WD ,Normal,139500,0,0,0,0,1,0,0,1,0,2,False,True,False,False,False,False,25.0,3,3,3,4,3,2.0,1,0
50,RL,60.0,11409,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,4,1949,2008,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,TA,TA,CBlock,292.0,0.0,476.0,768.0,GasA,Gd,Y,5,1148,568,0,1716,0.0,0.0,1,1,3,1,TA,8,Min2,1,1.0,281.0,Y,0,0,0,0,160,1,2009,WD ,Normal,131000,0,0,0,1,0,0,0,1,0,0,False,True,False,False,False,False,60.0,1,3,3,3,3,1.0,0,0
50,RL,60.0,9060,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,6,5,1939,1950,Gable,CompShg,WdShing,Wd Shng,0.0,TA,TA,BrkTil,204.0,0.0,356.0,560.0,GasA,TA,Y,5,698,560,0,1258,0.0,0.0,1,0,2,1,TA,6,Typ,0,1.0,280.0,P,0,0,0,0,0,10,2009,WD ,Normal,105000,0,0,0,0,1,0,0,1,3,0,False,False,False,False,False,True,70.0,1,3,3,3,3,2.0,0,0
70,RL,60.0,9084,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Artery,Norm,1Fam,2Story,4,5,1940,1950,Gable,CompShg,MetalSd,MetalSd,0.0,TA,TA,CBlock,0.0,0.0,755.0,755.0,GasA,TA,Y,5,755,755,0,1510,1.0,0.0,1,0,4,1,TA,7,Typ,1,1.0,296.0,P,120,0,0,0,0,10,2009,WD ,Normal,108000,0,0,0,1,0,0,0,1,3,0,False,False,False,False,False,True,69.0,1,1,2,3,3,2.0,0,0
80,RL,74.0,10778,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,1Fam,SLvl,7,6,1990,1991,Gable,CompShg,HdBoard,HdBoard,0.0,Gd,TA,PConc,460.0,286.0,308.0,1054.0,GasA,Gd,Y,5,1061,0,0,1061,1.0,0.0,1,1,1,1,Gd,4,Typ,0,2.0,462.0,Y,114,36,0,0,0,7,2009,WD ,Normal,162000,0,0,0,0,1,0,0,1,0,0,False,True,False,False,False,False,19.0,1,3,3,4,3,1.0,1,0
80,RL,66.0,19255,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,SLvl,6,5,1983,1983,Gable,CompShg,Wd Sdng,Wd Sdng,100.0,Gd,TA,CBlock,70.0,450.0,0.0,520.0,GasA,Gd,Y,5,1338,0,0,1338,0.0,0.0,1,1,2,1,Gd,5,Min2,1,2.0,576.0,Y,0,0,0,0,0,9,2009,WD ,Normal,156500,0,0,0,0,0,1,0,1,0,2,False,True,False,False,False,False,26.0,1,3,3,4,3,3.0,0,1
50,RL,79.0,12327,IR1,Low,AllPub,Inside,Mod,SawyerW,Norm,Norm,1Fam,1.5Fin,8,8,1983,2009,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,Gd,TA,CBlock,1441.0,0.0,55.0,1496.0,GasA,Ex,Y,5,1496,636,0,2132,1.0,0.0,1,1,1,1,Gd,5,Min2,1,2.0,612.0,Y,349,40,0,0,0,9,2009,WD ,Normal,316600,0,0,0,1,0,0,0,1,0,0,False,False,False,True,False,False,26.0,3,3,4,4,3,4.0,1,0
20,RL,90.0,14684,IR1,Lvl,AllPub,CulDSac,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,7,1990,1991,Hip,CompShg,HdBoard,HdBoard,234.0,Gd,TA,CBlock,485.0,177.0,1496.0,2158.0,GasA,Gd,Y,5,2196,0,0,2196,0.0,0.0,2,0,3,1,Gd,7,Typ,1,3.0,701.0,Y,84,70,0,0,0,6,2009,WD ,Normal,271900,0,0,0,0,0,0,1,1,0,2,False,True,False,False,False,False,19.0,2,3,3,4,3,2.0,0,0
60,RL,75.0,9317,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1993,1993,Gable,CompShg,HdBoard,HdBoard,137.0,Gd,TA,PConc,513.0,0.0,227.0,740.0,GasA,Ex,Y,5,1006,769,0,1775,1.0,0.0,2,1,3,1,Gd,7,Typ,1,2.0,425.0,Y,234,72,192,0,0,7,2009,WD ,Normal,213000,0,0,0,0,0,0,1,1,0,2,False,True,False,False,False,False,16.0,1,3,3,4,3,1.0,0,0
60,RL,85.0,10560,Reg,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1993,1994,Gable,CompShg,VinylSd,VinylSd,0.0,Gd,Gd,PConc,474.0,0.0,605.0,1079.0,GasA,Ex,Y,5,1079,800,0,1879,1.0,0.0,2,1,3,1,Gd,8,Typ,1,2.0,473.0,Y,400,100,144,0,0,8,2009,WD ,Normal,239900,0,0,0,0,0,0,1,1,3,0,False,True,False,False,False,False,16.0,2,3,3,4,4,1.0,1,0
60,RL,80.0,9828,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,8,5,1995,1995,Gable,CompShg,VinylSd,VinylSd,0.0,Gd,TA,PConc,584.0,0.0,544.0,1128.0,GasA,Ex,Y,5,1142,878,0,2020,0.0,0.0,2,1,3,1,Gd,8,Typ,1,2.0,466.0,Y,0,155,0,0,0,6,2009,WD ,Normal,239500,0,0,0,0,0,0,1,1,0,0,False,True,False,False,False,False,14.0,2,3,3,4,3,1.0,1,0
70,RL,120.0,26400,Reg,Bnk,AllPub,FR2,Gtl,SawyerW,Feedr,Norm,1Fam,2Story,5,7,1880,2007,Gable,CompShg,HdBoard,HdBoard,0.0,Gd,TA,PConc,0.0,0.0,0.0,0.0,GasA,Ex,Y,5,1288,728,0,2016,0.0,0.0,1,0,4,1,TA,7,Mod,1,2.0,576.0,P,0,0,0,0,0,6,2009,WD ,Normal,131000,0,0,0,0,0,0,1,1,0,0,False,True,False,False,False,False,109.0,1,3,3,0,0,0.0,0,0
90,RL,64.0,7018,Reg,Bnk,AllPub,Inside,Gtl,SawyerW,Norm,Norm,Duplex,1Story,5,5,1979,1979,Gable,CompShg,HdBoard,HdBoard,0.0,TA,Fa,Slab,0.0,0.0,0.0,0.0,GasA,TA,Y,5,1535,0,0,1535,0.0,0.0,2,0,4,2,TA,8,Typ,0,2.0,410.0,Y,0,0,0,0,0,6,2009,WD ,Alloca,118964,0,0,0,0,1,0,0,1,0,0,False,True,False,False,False,False,30.0,1,3,3,0,0,0.0,0,0
90,RL,64.0,7018,Reg,Bnk,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,Duplex,SFoyer,5,5,1979,1979,Gable,CompShg,Plywood,Plywood,275.0,TA,TA,CBlock,1086.0,0.0,0.0,1086.0,GasA,TA,Y,5,1224,0,0,1224,2.0,0.0,0,2,2,2,TA,6,Typ,2,2.0,528.0,Y,120,0,0,0,0,6,2009,WD ,Alloca,153337,0,0,0,0,0,0,1,1,0,3,False,False,False,False,False,True,30.0,1,3,3,4,3,3.0,1,0
90,RL,64.0,7018,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,Duplex,2Story,5,5,1979,1979,Gable,CompShg,HdBoard,HdBoard,0.0,TA,TA,Slab,0.0,0.0,0.0,0.0,GasA,TA,Y,5,1114,1114,0,2228,0.0,0.0,2,0,6,2,TA,8,Typ,0,2.0,720.0,Y,73,0,0,0,0,6,2009,WD ,Alloca,147983,0,0,0,0,1,0,0,1,0,0,False,False,False,False,False,True,30.0,1,3,3,0,0,0.0,0,0
90,RL,64.0,7018,Reg,Bnk,AllPub,Inside,Gtl,SawyerW,Norm,Norm,Duplex,1Story,5,5,1979,1979,Gable,CompShg,HdBoard,HdBoard,0.0,TA,TA,Slab,0.0,0.0,0.0,0.0,GasA,TA,Y,5,1535,0,0,1535,0.0,0.0,2,0,4,2,TA,8,Typ,0,2.0,400.0,Y,0,0,0,0,0,6,2009,WD ,Alloca,118858,0,0,0,0,1,0,0,1,4,0,False,True,False,False,False,False,30.0,1,3,3,0,0,0.0,0,0
90,RL,64.0,7018,Reg,Bnk,AllPub,Inside,Gtl,SawyerW,Norm,Norm,Duplex,1Story,5,5,1979,1979,Gable,CompShg,Plywood,Plywood,0.0,TA,TA,Slab,0.0,0.0,0.0,0.0,GasA,TA,Y,5,1535,0,0,1535,0.0,0.0,2,0,4,2,TA,8,Typ,0,2.0,400.0,Y,0,0,0,0,0,6,2009,WD ,Alloca,118858,0,0,0,0,1,0,0,1,0,0,False,True,False,False,False,False,30.0,1,3,3,0,0,0.0,0,0
90,RL,64.0,7018,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,Duplex,2Story,5,5,1979,1979,Gable,CompShg,Plywood,Plywood,0.0,TA,TA,Slab,0.0,0.0,0.0,0.0,GasA,TA,Y,5,1120,1120,0,2240,0.0,0.0,2,0,6,2,TA,12,Typ,0,2.0,528.0,Y,154,0,0,0,0,6,2009,WD ,Alloca,142953,0,0,0,0,1,0,0,1,0,0,False,False,False,False,False,True,30.0,1,3,3,0,0,0.0,0,0
90,RL,64.0,7040,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,Duplex,SFoyer,5,5,1979,1979,Gable,CompShg,Plywood,Plywood,216.0,TA,TA,CBlock,1094.0,0.0,0.0,1094.0,GasA,TA,Y,5,1229,0,0,1229,2.0,0.0,0,2,2,2,Gd,6,Typ,2,2.0,672.0,Y,120,0,0,0,0,6,2009,WD ,Alloca,148325,0,0,0,0,0,0,1,1,0,2,False,False,False,False,False,True,30.0,1,3,3,4,3,3.0,1,0
90,RL,64.0,7007,Reg,Bnk,AllPub,Inside,Gtl,SawyerW,Norm,Norm,Duplex,1Story,5,5,1979,1979,Gable,CompShg,HdBoard,HdBoard,0.0,TA,TA,Slab,0.0,0.0,0.0,0.0,GasA,TA,Y,5,1513,0,0,1513,0.0,0.0,2,0,4,2,TA,8,Typ,0,2.0,400.0,Y,0,0,0,0,0,6,2009,WD ,Alloca,113722,0,0,0,0,1,0,0,1,0,0,False,True,False,False,False,False,30.0,1,3,3,0,0,0.0,0,0
90,RL,67.0,11855,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,Duplex,2Story,7,5,2000,2000,Hip,CompShg,VinylSd,VinylSd,23.0,TA,TA,PConc,820.0,0.0,348.0,1168.0,GasA,Ex,Y,5,1168,1619,0,2787,2.0,0.0,4,2,6,2,TA,8,Typ,2,4.0,820.0,Y,312,0,0,0,0,10,2009,WD ,Normal,269500,0,0,0,0,0,0,1,1,0,2,False,False,False,True,False,False,9.0,3,3,3,5,3,1.0,1,0
90,RL,67.0,7939,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,Duplex,2Story,7,5,2000,2000,Hip,CompShg,VinylSd,VinylSd,23.0,TA,TA,PConc,820.0,0.0,348.0,1168.0,GasA,Ex,Y,5,1168,1619,0,2787,2.0,0.0,4,2,6,2,TA,8,Typ,2,4.0,820.0,Y,312,0,0,0,0,10,2009,WD ,Normal,269500,0,0,0,0,0,0,1,1,0,2,False,False,False,True,False,False,9.0,3,3,3,5,3,1.0,1,0
90,RL,67.0,7976,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,Duplex,2Story,7,5,2000,2000,Hip,CompShg,VinylSd,VinylSd,23.0,TA,TA,PConc,820.0,0.0,348.0,1168.0,GasA,Ex,Y,5,1168,1619,0,2787,2.0,0.0,4,2,6,2,TA,8,Typ,2,4.0,820.0,Y,312,0,0,0,0,10,2009,WD ,Normal,269500,0,0,0,0,0,0,1,1,0,2,False,False,False,True,False,False,9.0,3,3,3,5,3,1.0,1,0
20,RL,84.0,10933,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,9,5,2009,2009,Hip,CompShg,VinylSd,VinylSd,242.0,Ex,TA,PConc,1021.0,0.0,534.0,1555.0,GasA,Ex,Y,5,1680,0,0,1680,1.0,0.0,1,1,1,1,Ex,8,Typ,1,3.0,1138.0,Y,185,24,0,0,0,7,2009,New,Partial,323262,0,0,0,1,0,0,0,1,0,3,False,True,False,False,False,False,0.0,3,3,3,5,3,4.0,1,0
20,RL,79.0,10637,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2007,2008,Hip,CompShg,VinylSd,VinylSd,336.0,Gd,TA,PConc,1288.0,0.0,417.0,1705.0,GasA,Ex,Y,5,1718,0,0,1718,1.0,0.0,2,0,3,1,Gd,7,Typ,1,3.0,826.0,Y,208,44,0,0,0,9,2009,WD ,Normal,297000,0,0,0,1,0,0,0,1,0,3,False,True,False,False,False,False,2.0,2,3,3,5,3,4.0,1,0
20,RL,61.0,10226,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,270.0,Gd,TA,PConc,0.0,0.0,1622.0,1622.0,GasA,Ex,Y,5,1630,0,0,1630,1.0,0.0,2,0,3,1,Ex,8,Typ,1,3.0,860.0,Y,172,42,0,0,0,1,2009,WD ,Normal,295493,0,0,0,1,0,0,0,1,0,3,False,True,False,False,False,False,1.0,2,3,3,5,3,4.0,0,0
20,RL,65.0,10816,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,9,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,364.0,Ex,TA,PConc,1104.0,0.0,616.0,1720.0,GasA,Ex,Y,5,1720,0,0,1720,1.0,0.0,2,0,3,1,Ex,8,Typ,1,3.0,846.0,Y,208,104,0,0,0,11,2009,WD ,Normal,332000,0,0,0,1,0,0,0,1,0,3,False,True,False,False,False,False,1.0,2,3,3,5,3,4.0,1,0
20,RL,71.0,9178,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,0.0,Gd,TA,PConc,0.0,0.0,1468.0,1468.0,GasA,Ex,Y,5,1468,0,0,1468,0.0,0.0,2,0,3,1,Gd,6,Typ,1,3.0,904.0,Y,192,142,0,0,0,6,2009,WD ,Normal,239900,0,0,0,1,0,0,0,1,0,0,False,True,False,False,False,False,1.0,2,3,3,4,3,3.0,0,0
60,RL,68.0,10769,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,0.0,Gd,TA,PConc,20.0,0.0,846.0,866.0,GasA,Ex,Y,5,866,902,0,1768,0.0,0.0,2,1,3,1,Gd,7,Typ,0,2.0,578.0,Y,144,105,0,0,0,4,2009,WD ,Normal,212000,0,0,0,0,1,0,0,1,0,0,False,True,False,False,False,False,2.0,2,3,3,4,3,3.0,1,0
20,RL,77.0,11422,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2007,2008,Hip,CompShg,VinylSd,VinylSd,352.0,Gd,TA,PConc,1359.0,0.0,479.0,1838.0,GasA,Ex,Y,5,1838,0,0,1838,1.0,0.0,2,0,3,1,Gd,7,Typ,2,2.0,524.0,Y,154,222,0,0,0,4,2009,WD ,Normal,272500,0,0,0,1,0,0,0,1,0,3,False,True,False,False,False,False,2.0,2,3,3,5,3,3.0,1,0
20,RL,122.0,11923,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,9,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,0.0,Gd,TA,PConc,0.0,0.0,1800.0,1800.0,GasA,Ex,Y,5,1800,0,0,1800,0.0,0.0,2,0,2,1,Ex,7,Typ,0,2.0,702.0,Y,288,136,0,0,0,5,2009,WD ,Normal,239000,0,0,0,0,1,0,0,1,0,0,False,True,False,False,False,False,2.0,3,3,3,5,3,1.0,0,0
20,RL,68.0,8814,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,180.0,Gd,TA,PConc,1334.0,0.0,270.0,1604.0,GasA,Ex,Y,5,1604,0,0,1604,1.0,0.0,2,1,3,1,Gd,8,Typ,1,2.0,660.0,Y,123,110,0,0,0,3,2009,WD ,Abnorml,220000,0,0,0,1,0,0,0,1,0,3,False,True,False,False,False,False,3.0,2,3,3,4,3,1.0,1,0
20,RL,64.0,6762,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,0.0,Gd,TA,PConc,902.0,0.0,380.0,1282.0,GasA,Ex,Y,5,1290,0,0,1290,1.0,0.0,2,0,2,1,Gd,6,Typ,1,2.0,662.0,Y,168,0,0,0,0,5,2009,WD ,Normal,200000,0,0,0,1,0,0,0,1,0,0,False,True,False,False,False,False,2.0,2,3,3,4,3,3.0,1,0
20,RL,95.0,10324,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,140.0,Gd,TA,PConc,872.0,0.0,382.0,1254.0,GasA,Ex,Y,5,1254,0,0,1254,1.0,0.0,2,0,2,1,Gd,5,Typ,0,3.0,810.0,Y,168,92,0,0,0,3,2009,WD ,Normal,221800,0,0,0,0,1,0,0,1,0,2,False,True,False,False,False,False,1.0,2,3,3,4,3,3.0,1,0
20,RL,64.0,7314,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,82.0,Gd,TA,PConc,724.0,0.0,508.0,1232.0,GasA,Ex,Y,5,1232,0,0,1232,1.0,0.0,2,0,2,1,Gd,6,Typ,0,2.0,632.0,Y,132,0,0,0,0,2,2009,WD ,Normal,194500,0,0,0,0,1,0,0,1,0,3,False,True,False,False,False,False,2.0,2,3,3,4,3,3.0,1,0
20,RL,78.0,11645,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,76.0,Gd,TA,PConc,24.0,0.0,1474.0,1498.0,GasA,Ex,Y,5,1498,0,0,1498,0.0,0.0,2,0,3,1,Gd,7,Typ,1,3.0,844.0,Y,144,98,0,0,0,3,2009,WD ,Normal,237000,0,0,0,1,0,0,0,1,0,3,False,True,False,False,False,False,4.0,3,3,3,5,3,4.0,1,0
60,RL,79.0,11646,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,0.0,Gd,TA,PConc,0.0,0.0,704.0,704.0,GasA,Ex,Y,5,704,718,0,1422,0.0,0.0,2,1,3,1,Gd,7,Typ,1,2.0,440.0,Y,36,28,0,0,0,7,2009,WD ,Normal,173000,0,0,0,1,0,0,0,1,0,0,False,True,False,False,False,False,4.0,3,3,3,4,3,3.0,0,0
80,RL,67.0,12800,Reg,Low,AllPub,Inside,Mod,SawyerW,Norm,Norm,1Fam,SLvl,7,5,1989,1989,Gable,CompShg,Wd Sdng,Wd Sdng,145.0,Gd,TA,PConc,1518.0,0.0,0.0,1518.0,GasA,Gd,Y,5,1644,0,0,1644,1.0,1.0,2,0,2,1,Gd,5,Typ,1,2.0,569.0,Y,80,0,0,0,396,8,2009,WD ,Normal,275000,0,0,0,0,0,0,1,1,0,2,False,True,False,False,False,False,20.0,3,3,3,4,3,4.0,1,0
60,RL,80.5,16698,IR1,HLS,AllPub,CulDSac,Mod,ClearCr,Norm,Norm,1Fam,2Story,7,5,1992,1993,Gable,CompShg,VinylSd,VinylSd,0.0,Gd,TA,PConc,800.0,0.0,649.0,1449.0,GasA,Gd,Y,5,944,815,0,1759,1.0,0.0,2,1,3,1,Gd,7,Typ,1,2.0,525.0,Y,150,193,0,0,0,6,2009,WD ,Normal,233500,0,0,0,0,0,0,1,1,0,0,False,True,False,False,False,False,17.0,1,3,3,4,3,3.0,1,0
60,RL,80.5,28698,IR2,Low,AllPub,CulDSac,Sev,ClearCr,Norm,Norm,1Fam,2Story,5,5,1967,1967,Flat,Tar&Grv,Plywood,Plywood,0.0,TA,TA,PConc,249.0,764.0,0.0,1013.0,GasA,TA,Y,5,1160,966,0,2126,0.0,1.0,2,1,3,1,TA,7,Min2,0,2.0,538.0,Y,486,0,0,0,225,6,2009,WD ,Abnorml,185000,0,0,0,0,1,0,0,1,0,0,False,True,False,False,False,False,42.0,3,3,3,3,4,4.0,0,0
20,RL,82.0,12464,IR2,Low,AllPub,Corner,Mod,CollgCr,Norm,Norm,1Fam,1Story,5,5,1996,1996,Gable,CompShg,VinylSd,VinylSd,0.0,TA,Gd,PConc,732.0,0.0,308.0,1040.0,GasA,Gd,Y,5,1040,0,0,1040,1.0,0.0,1,0,3,1,Gd,6,Typ,0,2.0,576.0,Y,168,0,0,0,0,11,2009,WD ,Normal,152000,0,0,0,0,1,0,0,1,4,0,False,False,False,False,False,True,9.0,1,3,3,4,3,1.0,1,0
20,RL,65.0,9757,Reg,Low,AllPub,Inside,Mod,CollgCr,Norm,Norm,1Fam,1Story,5,7,1994,1994,Gable,CompShg,VinylSd,VinylSd,0.0,TA,Gd,PConc,755.0,0.0,235.0,990.0,GasA,Ex,Y,5,990,0,0,990,1.0,0.0,1,0,3,1,TA,5,Typ,0,1.0,440.0,Y,66,0,0,0,92,10,2009,WD ,Normal,143000,0,0,0,0,1,0,0,1,0,0,False,True,False,False,False,False,14.0,2,3,3,3,3,1.0,0,0
60,RL,65.0,15426,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,0.0,TA,TA,PConc,821.0,0.0,107.0,928.0,GasA,Ex,Y,5,928,836,0,1764,1.0,0.0,2,1,3,1,Gd,7,Typ,0,2.0,470.0,Y,276,99,0,0,0,8,2009,WD ,Normal,231500,0,0,0,0,1,0,0,1,3,0,False,True,False,False,False,False,12.0,2,3,3,4,3,1.0,1,0
60,RL,43.0,10667,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,PosN,Norm,1Fam,2Story,7,6,1996,1996,Gable,CompShg,VinylSd,VinylSd,0.0,Gd,TA,PConc,385.0,344.0,70.0,799.0,GasA,Ex,Y,5,827,834,0,1661,1.0,0.0,2,1,3,1,Gd,6,Typ,1,2.0,550.0,Y,158,61,0,0,0,4,2009,ConLw,Normal,212000,0,0,0,0,0,0,1,1,0,0,False,True,False,False,False,False,13.0,2,3,3,4,3,3.0,1,0
20,RL,65.0,14753,IR2,Low,AllPub,Inside,Gtl,CollgCr,PosN,Norm,1Fam,1Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,0.0,TA,TA,PConc,950.0,0.0,513.0,1463.0,GasA,Ex,Y,5,1463,0,0,1463,1.0,0.0,2,0,3,1,TA,5,Typ,0,2.0,539.0,Y,0,81,0,0,0,12,2009,WD ,Normal,207000,0,0,0,0,1,0,0,1,4,0,False,True,False,False,False,False,11.0,3,3,3,4,3,2.0,1,0
20,RL,112.0,10859,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1994,1995,Gable,CompShg,VinylSd,VinylSd,0.0,TA,TA,PConc,0.0,0.0,1097.0,1097.0,GasA,Ex,Y,5,1097,0,0,1097,0.0,0.0,1,1,3,1,TA,6,Typ,0,2.0,672.0,Y,392,64,0,0,0,6,2009,WD ,Normal,145000,0,0,0,0,1,0,0,1,0,0,False,True,False,False,False,False,14.0,1,3,3,4,3,1.0,0,0
20,RL,60.0,8072,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1994,1995,Gable,CompShg,VinylSd,VinylSd,0.0,TA,Gd,PConc,746.0,0.0,244.0,990.0,GasA,Ex,Y,5,990,0,0,990,1.0,0.0,1,0,3,1,TA,5,Typ,0,2.0,480.0,Y,0,64,0,0,0,5,2009,WD ,Normal,138000,0,0,0,0,1,0,0,1,0,0,False,False,False,False,False,True,9.0,1,3,3,4,4,1.0,0,0
60,RL,80.0,10400,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,0.0,TA,TA,PConc,0.0,0.0,866.0,866.0,GasA,Ex,Y,5,866,913,0,1779,0.0,0.0,2,1,3,1,Gd,6,Typ,0,2.0,546.0,Y,198,36,0,0,0,3,2009,WD ,Normal,197900,0,0,0,0,1,0,0,1,0,0,False,True,False,False,False,False,11.0,2,3,3,4,3,3.0,0,0
20,RL,78.0,10335,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,183.0,Gd,TA,PConc,679.0,0.0,811.0,1490.0,GasA,Ex,Y,5,1501,0,0,1501,1.0,0.0,2,0,3,1,Gd,6,Typ,0,2.0,577.0,Y,144,29,0,0,0,6,2009,WD ,Normal,204000,0,0,0,0,1,0,0,1,0,2,False,True,False,False,False,False,10.0,2,3,3,4,3,4.0,1,0
20,RL,68.0,9017,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,0.0,Gd,TA,PConc,560.0,0.0,871.0,1431.0,GasA,Ex,Y,5,1431,0,0,1431,1.0,0.0,2,0,3,1,Gd,6,Typ,0,2.0,666.0,Y,0,35,0,0,0,9,2009,WD ,Normal,192000,0,0,0,0,1,0,0,1,0,0,False,True,False,False,False,False,10.0,3,3,3,4,3,3.0,1,0
